86.868988,112.40078,0.449362
84.947776,108.96312,0.6538338
85.13034,110.11573,0.962705
88.2238,112.56759,1.243196
87.898872,111.53107,1.43534
88.948654,110.64462,3.0239625
88.510215,109.70398,3.5887405
87.915519,108.89527,3.983525
86.825218,108.50505,5.0435676
85.83612,109.34034,6.3079743
85.347427,109.75308,7.1029844
85.0681,111.29999,8.7975568
85.632484,112.13427,8.9397373
86.287963,112.89163,10.070035
88.188888,112.59714,11.211982
87.943504,111.49357,12.065803
88.551757,112.29074,12.103501
88.40052,109.79695,14.265265
87.664718,109.10752,14.779405
86.913986,108.43071,15.498724
86.121284,109.1001,16.557706
84.539863,110.43568,18.652017
85.003067,111.35533,18.703397
85.399688,112.33121,19.576503
85.586753,112.17325,20.780202
86.545127,112.67466,21.120447
88.033004,112.72893,22.107399
88.64138,112.21521,22.897247
87.602409,109.16071,25.690179
85.745117,109.4184,27.299285
85.242141,109.84316,27.737573
84.668762,110.32737,28.500223
84.852104,111.48326,28.909223
84.90113,111.4419,29.475969
85.375846,112.35167,30.191413
85.471336,112.27108,30.687391
86.363037,112.82869,31.128908
87.805717,112.92103,32.210537
88.324256,112.48323,33.023418
88.945808,111.95842,33.955966
88.664459,110.88552,34.52972
88.302375,109.88079,35.14154
87.413909,109.32051,36.476665
86.605903,108.69224,36.814678
85.93943,109.25503,37.743904
85.0512,111.31563,39.816509
84.601539,111.69537,40.453357
85.311523,112.40637,40.659378
86.19152,112.97379,41.615432
87.269035,113.37439,42.264923
88.234535,111.24891,43.90488
88.748191,112.12559,43.908016
88.828086,110.74784,44.860019
88.435363,109.76911,45.504936
88.451324,109.75569,46.341812
87.731643,109.05295,46.565918
85.411712,108.39087,47.860668
85.963874,109.2351,48.046325
84.858284,108.85814,48.383926
85.111808,111.26493,49.33263
84.659492,111.64691,50.463722
85.184188,112.51425,50.751579
85.944877,113.18234,50.918422
86.181564,112.98252,51.868236
87.43856,113.23155,52.27391
88.744278,112.12925,53.395542
89.364028,111.60611,54.173599
88.863357,110.7186,54.229248
88.576927,109.65023,54.760974
87.743637,109.04351,55.677192
85.338012,109.76419,57.589244
84.750183,110.26046,58.055919
84.710845,111.60398,58.874225
85.175094,112.52228,59.715808
85.944267,113.18312,60.138439
87.29351,113.35429,61.008506
88.20523,112.58469,62.142345
89.092735,111.83556,62.665714
88.990524,110.61183,63.166645
88.553001,109.67113,63.859977
87.801651,108.99527,64.339355
87.573898,109.18756,64.889793
86.691368,108.6224,65.027916
85.702133,109.45747,66.089729
84.939765,110.10102,66.572898
84.663543,111.6444,67.737831
85.231384,112.47516,68.445236
86.377098,112.81813,69.470565
87.33435,113.32014,69.894004
88.815002,112.07048,71.129104
89.016532,110.59055,72.111732
88.61499,109.61956,72.608581
87.804847,108.99339,73.173378
86.173851,109.06005,74.221641
84.846633,108.87027,74.78366
84.130302,110.78492,75.883529
84.393463,111.87284,76.517974
84.969451,112.69668,77.305549
85.860168,113.25486,77.832199
86.834693,113.74224,78.08403
87.246818,113.39443,78.544677
88.241577,112.55493,79.279151
88.921241,111.9814,79.825195
88.526947,111.00434,80.099952
88.269683,109.91177,81.045318
87.546859,109.21199,81.699417
86.767715,108.5597,82.166824
85.108017,108.65047,82.884323
84.198738,109.41787,83.591774
84.474151,110.49533,83.796554
84.034004,110.86679,84.452446
84.302597,111.95002,84.841384
84.837585,112.80837,85.2425
85.86779,113.24879,85.817405
86.934371,113.65848,86.455978
87.970222,112.78443,87.224388
88.990783,110.61373,88.349288
88.553993,109.67265,88.67131
87.786377,109.01072,89.455169
86.763404,108.56417,89.721344
85.405212,108.40051,90.429313
84.239479,110.69394,91.455368
84.019699,110.87944,91.909141
84.406868,111.86251,92.283615
84.83908,112.80751,92.669532
85.987068,113.14856,93.413253
87.441925,113.23067,94.119537
88.230438,112.56543,94.684547
88.90541,111.99601,95.246139
88.941993,110.65565,95.690773
88.649574,109.5929,96.559173
87.88446,108.92887,96.857757
86.64595,108.6642,97.539306
85.452896,108.36118,98.131782
85.585723,109.55871,98.34407
84.639663,109.04731,98.647476
84.243766,110.69101,99.409286
84.339668,111.91973,99.925445
84.90438,112.7529,100.59895
86.006042,113.13304,101.22069
86.988159,113.61398,101.5123
87.791877,112.93599,102.0466
88.935783,111.97114,103.05197
89.027183,110.58472,103.92475
88.610199,109.62711,104.49556
87.479759,109.27132,105.249
86.388572,108.88238,105.94635
84.506164,109.16086,107.11266
85.149925,109.9273,107.12754
84.279266,110.66181,107.84376
84.483634,111.7989,108.43026
84.90467,112.75321,109.26223
85.732597,113.36428,109.84831
85.939727,113.1896,110.31261
86.975082,113.62567,110.59082
87.759971,112.96372,111.35089
88.992263,113.23371,112.04991
88.769874,112.11206,112.17447
89.01567,111.9048,112.56246
88.831008,110.75132,112.95856
88.427711,109.78234,114.05577
87.702369,109.08483,114.41227
86.39154,108.88112,115.24388
85.672607,109.48752,116.0876
84.879173,108.84738,116.25167
84.702613,110.30563,116.92368
84.487342,111.79657,117.91831
