-109.7583,101.07518,0.1784448
-110.5425,101.72982,0.2832923
-110.7605,101.54792,1.4309366
-110.9692,101.37376,2.5803084
-111.0485,101.30732,3.9242513
-111.8871,101.91185,4.7637124
-114.0621,104.00811,11.007706
-113.8287,104.20229,12.331761
-114.2917,105.11933,13.99804
-114.993,105.83818,14.169426
-114.0134,105.35094,15.320853
-114.6813,106.09758,15.550984
-114.3281,106.39145,17.124856
-114.9819,107.14988,17.15805
-114.6305,107.44236,18.370098
-113.8987,106.749,18.464403
-114.21,107.79248,19.548482
-114.4795,108.87094,20.283708
-113.6476,108.26078,21.121038
-114.1833,109.11749,21.466466
-113.7969,109.43929,22.491617
-113.1831,108.64754,22.673231
-113.689,109.52909,22.906065
-113.2203,109.91946,23.979337
-112.9553,110.14022,24.470157
-112.3549,110.64023,26.17555
-110.0187,111.28371,30.01297
-109.6384,111.60046,31.279405
-109.3916,111.806,32.123443
-108.5636,111.19296,32.226429
-108.048,111.62234,34.380016
-107.1362,111.07908,34.927661
-106.9402,111.2423,36.183372
-106.8197,111.34269,37.101215
-105.9643,110.7524,37.587387
-105.1117,110.15967,39.36745
-105.1337,110.14125,40.457454
-103.7587,108.68071,42.626823
-103.9955,108.48323,44.149585
-103.3122,107.74697,44.260841
-103.3239,107.73721,44.654228
-103.0285,106.68013,45.742942
-103.0165,106.69012,46.204803
-103.1874,106.54771,47.464214
-102.9245,105.46353,48.862644
-103.0654,105.34612,49.202102
-103.3075,105.14427,49.781509
-103.7151,104.80449,51.299247
-103.9641,103.29382,53.363773
-103.5179,102.36244,53.647651
-104.2459,103.05891,54.35416
-103.7439,102.17412,54.513748
-103.9269,102.02156,54.895294
-104.8573,102.54924,55.549644
-104.8015,101.29253,56.89891
-105.0967,101.0465,57.616455
-105.803,101.76092,57.678772
-105.3007,100.87643,58.079986
-106.1925,101.43631,58.54441
-106.8977,100.84848,60.308593
-106.7542,99.664856,61.054847
-107.3378,100.48164,61.26892
-108.1214,99.828437,63.266769
-108.8775,100.50134,63.564189
-109.2339,100.20431,64.573654
-108.569,99.455375,64.800415
-109.6216,99.881103,65.925499
-110.5325,100.42489,66.891151
-110.9164,100.10492,68.745925
-111.6929,100.76263,68.829391
-112.5123,101.38259,70.580329
-112.6244,101.28911,71.643508
-113.4079,101.93896,72.47644
-113.4264,101.9235,74.689147
-114.038,102.71666,75.055046
-114.5004,103.63411,75.240142
-114.4724,103.65746,77.041976
-114.9219,104.58564,78.052787
-114.7426,104.73516,78.536148
-114.5684,104.88043,79.31211
-115.1933,105.66242,79.367042
-114.657,106.10966,80.96212
-115.1618,106.99172,81.864624
-114.4249,106.30317,82.037963
-114.6556,107.41384,83.02983
-115.2607,108.21225,83.417861
-114.0796,107.89425,84.54319
-113.2137,108.61652,86.369049
-113.9274,109.32439,86.47612
-114.4123,110.22301,86.864784
-113.2688,109.87384,88.091781
-112.7517,110.30519,89.130859
-113.3752,111.08823,89.58863
-112.7107,111.64268,90.687004
-112.3247,111.96472,91.411796
-111.6439,111.22946,91.454002
-110.7928,111.93988,93.643264
-109.8737,111.40354,94.407669
-109.354,111.83728,95.649848
-110.022,112.58319,95.698288
-108.675,112.40407,97.682884
-107.9613,111.69635,97.728248
-107.4367,112.13435,99.16822
-107.3545,112.2031,100.15757
-106.5258,111.59132,100.60536
-106.2562,111.81658,101.97766
-105.5772,111.07997,102.38833
-104.7749,110.44637,103.73326
-105.438,111.19644,103.7391
-104.7854,110.43811,105.64933
-104.0579,109.74216,106.83314
-103.4594,108.93842,107.63224
-103.5308,108.87921,108.86325
-103.1072,107.92901,109.8159
