-92.93453,146.34935,0.0098119
-95.83677,150.49026,0.5976746
-96.48098,151.2559,1.1123005
-95.92825,150.41334,1.7113193
-94.32582,147.78692,1.9434057
-96.36185,151.35456,2.4610247
-93.65399,147.0446,3.1964943
-96.28849,151.41529,3.3031313
-94.34709,147.76692,3.3347783
-94.95277,148.56181,3.6105678
-96.54367,152.50486,4.9246125
-96.46975,152.56633,5.2796196
-96.03818,151.62303,5.4016456
-97.02288,153.40799,5.5448293
-96.43146,152.59811,5.6171121
-96.17963,152.80734,7.2487611
-96.66387,153.70639,7.7294802
-96.46732,153.86961,9.1599474
-96.71385,154.96687,9.7289047
-96.82529,154.8737,10.182086
-96.02917,154.23436,10.860639
-96.59436,155.0659,11.105732
-96.44934,155.18653,11.836799
-96.61783,156.34887,12.330223
-96.14455,155.44033,12.793902
-96.25147,156.65358,14.346393
-95.9487,156.90576,15.247501
-95.56932,157.22169,16.56866
-96.05021,158.12352,16.689043
-95.72561,158.39379,17.883564
-95.08502,157.62515,17.887861
-94.72406,157.92579,19.093938
-95.32263,158.72947,19.179473
-94.43094,158.16992,20.242643
-94.81261,159.15431,20.7761
-94.21308,159.65396,22.168869
-94.07334,159.7703,22.85412
-94.02359,159.81167,23.257246
-90.50141,161.86317,31.049318
-89.98624,162.04776,32.920574
-89.59924,161.12365,33.130432
-89.55637,162.20205,34.037139
-89.11511,161.29754,34.165905
-89.45492,162.23823,34.707977
-89.2846,162.2993,35.299572
-88.65226,161.46365,35.410453
-88.56307,162.5585,36.793312
-87.84149,161.75462,37.672386
-87.3874,161.91754,39.097774
-87.00819,160.9907,39.16278
-86.97966,162.06387,40.285629
-86.30726,161.24238,41.025241
-85.59215,161.49908,43.116943
-84.74052,160.74197,44.331558
-85.12773,161.66575,44.559871
-84.7582,161.79826,46.023399
-84.46009,160.84217,46.216529
-83.89122,159.98335,47.108245
-84.09191,160.97413,47.893482
-83.44255,160.14419,49.130394
-82.6429,159.36857,49.937168
-83.31593,160.18917,50.670455
-82.93023,159.2647,50.723266
-82.80034,159.31121,51.471469
-82.27777,158.43589,51.928421
-82.1029,158.49798,54.350124
-82.07062,158.50921,55.395824
-81.52148,157.643,57.14384
-81.20409,156.69374,57.614955
-81.25383,156.67552,58.410488
-81.34963,156.64071,59.243118
-81.30631,156.65617,59.656753
-80.86478,155.75166,60.134227
-81.38505,156.62751,60.447082
-80.90887,155.73559,60.674999
-80.91923,155.73147,61.802135
-81.1868,155.63467,62.841835
-80.69499,154.74838,62.993495
-80.95403,154.65443,64.740814
-81.10765,154.59861,66.062049
