-51.53482,-67.53485,4.6623029
-52.97649,-67.30453,6.0061559
-53.63596,-67.73228,6.2390646
-54.36188,-68.10399,6.5053434
-55.1928,-68.38829,7.4999165
-55.76272,-68.8918,7.9183845
-56.24855,-69.46617,8.2991275
-56.3566,-69.3761,8.9612646
-57.0114,-69.80743,9.0596208
-57.40349,-70.46113,9.6257886
-57.64655,-71.23997,9.8378047
-58.07022,-71.86718,10.514302
-58.88405,-73.14908,11.41626
-58.56007,-72.43888,11.423801
-59.02676,-74.01345,12.192309
-59.23553,-74.82144,12.563718
-59.39046,-76.66,13.918751
-59.15412,-77.84422,14.633029
-58.97797,-78.97734,15.123555
-58.34051,-79.51752,16.440374
-59.01031,-79.93592,16.557115
-58.11821,-80.68919,16.602142
-57.67078,-81.06846,17.575279
-57.11431,-82.5231,18.184028
-56.71441,-81.87719,18.31232
-56.61198,-82.94837,18.869024
-55.04946,-83.28519,19.495555
-55.53882,-83.8559,19.605506
-54.57916,-83.68346,20.150016
-52.56407,-84.404,21.542301
-51.49792,-84.3216,22.056726
-46.63337,-83.71715,25.125869
-45.53065,-82.52207,26.183263
-45.06491,-81.89307,26.642971
-44.46537,-81.31302,27.074888
-44.05125,-80.66493,27.410924
-43.38785,-80.10865,28.136064
-43.27124,-79.35215,28.831621
-42.65269,-77.97847,29.008413
-42.01317,-75.81454,30.724033
-53.43301,-65.99491,40.790935
-53.54377,-65.90201,41.093589
-54.72517,-66.87299,41.578693
-54.86093,-66.75929,42.048008
-55.81568,-66.9383,42.635791
-56.45223,-67.38533,43.036098
-57.07337,-67.84602,43.83081
-57.6853,-68.31356,44.111156
-58.19601,-68.86653,44.441249
-58.6197,-69.4932,44.954258
-59.09915,-70.07276,45.433258
-59.51306,-70.70751,45.868011
-60.01914,-71.2645,46.29737
-59.81827,-72.41867,47.255195
-60.25519,-73.03362,47.474807
-60.69845,-73.64299,47.564304
-60.64999,-73.68432,47.844158
-60.47465,-74.81655,48.527854
-60.58192,-75.70999,48.986953
-60.92387,-76.40516,49.295696
-60.30631,-77.91065,49.992607
-60.4259,-76.82659,50.056922
-60.36385,-77.86249,50.238517
-59.97412,-79.17605,51.10889
-59.53182,-78.5661,51.124218
-57.55972,-82.20129,53.503692
-57.69089,-83.07427,53.715225
-56.47084,-83.12207,54.417556
-55.98373,-82.55014,54.547466
-53.96126,-84.26023,55.961498
-53.41101,-83.74158,56.079608
-51.87361,-84.05833,57.245784
-51.49658,-84.37709,57.43769
-50.78348,-83.9969,58.127529
-45.62673,-82.53689,61.174728
-45.04067,-81.9526,61.919662
-44.51972,-81.34388,62.277748
-43.71588,-80.03885,62.709964
-43.24501,-79.41279,63.741134
-42.85765,-78.7549,63.949878
-42.59574,-78.05139,64.34645
-42.24531,-77.38018,64.680969
-42.21669,-76.59162,65.294143
-42.00175,-75.87118,65.860153
-41.76545,-75.15779,65.920333
-56.14425,-63.76925,74.903526
-57.11275,-63.93606,75.129943
-57.84711,-64.30062,75.591651
-58.5579,-64.68466,75.854934
-59.38135,-64.97371,76.099205
-59.90614,-65.51418,76.184471
-60.76182,-65.77639,76.643524
-61.86036,-66.8171,77.449455
-62.41649,-67.33099,77.482269
-61.2844,-66.32025,77.602516
-62.89566,-67.91053,77.961143
-63.37222,-68.49197,78.279632
-63.71089,-69.18942,78.489273
-64.03952,-69.89554,78.807319
-64.54386,-70.4532,78.938789
-64.98493,-72.0483,79.952201
